Reference	ID	Tags	OrigWords	Occurrence	TWLink
16:1	ntxq	keyterm	πειράζοντες	1	rc://*/tw/dict/bible/kt/test
16:1	sbay	keyterm	σημεῖον	1	rc://*/tw/dict/bible/kt/sign
16:1	mr4y	keyterm	οὐρανοῦ	1	rc://*/tw/dict/bible/kt/heaven
16:4	eqg7		γενεὰ	1	rc://*/tw/dict/bible/other/generation
16:4	au7f	keyterm	πονηρὰ	1	rc://*/tw/dict/bible/kt/evil
16:4	pgj2	keyterm	μοιχαλὶς	1	rc://*/tw/dict/bible/kt/adultery
16:4	ejck	keyterm	σημεῖον	1	rc://*/tw/dict/bible/kt/sign
16:4	h65x		ἐπιζητεῖ	1	rc://*/tw/dict/bible/other/seek
16:4	yzbb	keyterm	σημεῖον	2	rc://*/tw/dict/bible/kt/sign
16:4	d4rf	keyterm	σημεῖον	3	rc://*/tw/dict/bible/kt/sign
16:4	sbt7	name	Ἰωνᾶ	1	rc://*/tw/dict/bible/names/jonah
16:5	qeg8	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
16:5	xuhq		ἄρτους	1	rc://*/tw/dict/bible/other/bread
16:6	t6jc	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
16:6	metf		ὁρᾶτε	1	rc://*/tw/dict/bible/other/watch
16:6	uaev		ζύμης	1	rc://*/tw/dict/bible/other/yeast
16:6	kuup	keyterm	Φαρισαίων	1	rc://*/tw/dict/bible/kt/pharisee
16:6	t7nd	keyterm	Σαδδουκαίων	1	rc://*/tw/dict/bible/kt/sadducee
16:7	ezu3		ἄρτους	1	rc://*/tw/dict/bible/other/bread
16:8	ndbx		γνοὺς	1	rc://*/tw/dict/bible/other/know
16:8	g95x	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
16:8	aw49	keyterm	ὀλιγόπιστοι	1	rc://*/tw/dict/bible/kt/believe
16:8	juxc		ἄρτους	1	rc://*/tw/dict/bible/other/bread
16:9	ufte		νοεῖτε	1	rc://*/tw/dict/bible/other/understand
16:9	hp66		ἄρτους	1	rc://*/tw/dict/bible/other/bread
16:10	yr8d		ἄρτους	1	rc://*/tw/dict/bible/other/bread
16:11	c9nz		νοεῖτε	1	rc://*/tw/dict/bible/other/understand
16:11	wkhg		ἄρτων	1	rc://*/tw/dict/bible/other/bread
16:11	vr72		ζύμης	1	rc://*/tw/dict/bible/other/yeast
16:11	jxt8	keyterm	Φαρισαίων	1	rc://*/tw/dict/bible/kt/pharisee
16:11	mef7	keyterm	Σαδδουκαίων	1	rc://*/tw/dict/bible/kt/sadducee
16:12	gsut		συνῆκαν	1	rc://*/tw/dict/bible/other/understand
16:12	jdyr		ζύμης	1	rc://*/tw/dict/bible/other/yeast
16:12	m68r		ἄρτων	1	rc://*/tw/dict/bible/other/bread
16:12	vdxa	keyterm	Φαρισαίων	1	rc://*/tw/dict/bible/kt/pharisee
16:12	qam7	keyterm	Σαδδουκαίων	1	rc://*/tw/dict/bible/kt/sadducee
16:13	dwez	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
16:13	eran	name	Καισαρείας	1	rc://*/tw/dict/bible/names/caesarea
16:13	uwne	keyterm	μαθητὰς	1	rc://*/tw/dict/bible/kt/disciple
16:13	cgb4	keyterm	Υἱὸν τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
16:14	h5ug	name	Ἰωάννην τὸν Βαπτιστήν	1	rc://*/tw/dict/bible/names/johnthebaptist
16:14	he67	name	Ἠλείαν	1	rc://*/tw/dict/bible/names/elijah
16:14	bptn	name	Ἰερεμίαν	1	rc://*/tw/dict/bible/names/jeremiah
16:14	m79y	keyterm	προφητῶν	1	rc://*/tw/dict/bible/kt/prophet
16:16	v8f4	name	Σίμων Πέτρος	1	rc://*/tw/dict/bible/names/peter
16:16	jejx	keyterm	Χριστὸς	1	rc://*/tw/dict/bible/kt/christ
16:16	j275	keyterm	Υἱὸς τοῦ Θεοῦ	1	rc://*/tw/dict/bible/kt/sonofgod
16:17	wxqk	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
16:17	r4jn	keyterm	μακάριος	1	rc://*/tw/dict/bible/kt/bless
16:17	pfya	name	Σίμων Βαριωνᾶ	1	rc://*/tw/dict/bible/names/peter
16:17	gu5y	keyterm	Πατήρ	1	rc://*/tw/dict/bible/kt/godthefather
16:17	req3	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
16:18	svr5	name	Πέτρος	1	rc://*/tw/dict/bible/names/peter
16:18	havn	keyterm	ἐκκλησίαν	1	rc://*/tw/dict/bible/kt/church
16:18	ufbj	keyterm	ᾍδου	1	rc://*/tw/dict/bible/kt/hades
16:19	fsk3	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
16:19	g8yu	keyterm	Βασιλείας τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
16:19	g36j	keyterm	δήσῃς	1	rc://*/tw/dict/bible/kt/bond
16:19	w2za		γῆς	1	rc://*/tw/dict/bible/other/earth
16:19	bqqz	keyterm	δεδεμένον	1	rc://*/tw/dict/bible/kt/bond
16:19	vem8	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
16:19	sjb3		γῆς	2	rc://*/tw/dict/bible/other/earth
16:19	h9ds	keyterm	οὐρανοῖς	2	rc://*/tw/dict/bible/kt/heaven
16:20	zxeh	keyterm	μαθηταῖς	1	rc://*/tw/dict/bible/kt/disciple
16:20	u7nx	keyterm	Χριστός	1	rc://*/tw/dict/bible/kt/christ
16:21	ae4a	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
16:21	tpue	keyterm	Χριστός	1	rc://*/tw/dict/bible/kt/christ
16:21	fssz	keyterm	μαθηταῖς	1	rc://*/tw/dict/bible/kt/disciple
16:21	ntw3	name	Ἱεροσόλυμα	1	rc://*/tw/dict/bible/names/jerusalem
16:21	jau4		παθεῖν	1	rc://*/tw/dict/bible/other/suffer
16:21	mnem		πρεσβυτέρων	1	rc://*/tw/dict/bible/other/elder
16:21	f5ex	keyterm	ἀρχιερέων	1	rc://*/tw/dict/bible/kt/highpriest
16:21	jsv3	keyterm	γραμματέων	1	rc://*/tw/dict/bible/kt/scribe
16:21	p5bk		ἡμέρᾳ	1	rc://*/tw/dict/bible/other/biblicaltimeday
16:22	jaek	name	Πέτρος	1	rc://*/tw/dict/bible/names/peter
16:22	djrm		ἐπιτιμᾶν	1	rc://*/tw/dict/bible/other/rebuke
16:22	dc4d	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
16:23	enhd	name	Πέτρῳ	1	rc://*/tw/dict/bible/names/peter
16:23	q8jq	keyterm	Σατανᾶ	1	rc://*/tw/dict/bible/kt/satan
16:23	knby		φρονεῖς	1	rc://*/tw/dict/bible/other/mind
16:23	uqv3	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/god
16:24	wrjx	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
16:24	sqr4	keyterm	μαθηταῖς	1	rc://*/tw/dict/bible/kt/disciple
16:24	ers4	keyterm	σταυρὸν	1	rc://*/tw/dict/bible/kt/cross
16:25	yjxn	keyterm	σῶσαι	1	rc://*/tw/dict/bible/kt/save
16:25	z8st	keyterm	ἀπολέσει	1	rc://*/tw/dict/bible/kt/perish
16:25	hah9	keyterm	ἀπολέσῃ	1	rc://*/tw/dict/bible/kt/perish
16:26	s6zu		ὠφεληθήσεται	1	rc://*/tw/dict/bible/other/profit
16:26	r39j	keyterm	κόσμον	1	rc://*/tw/dict/bible/kt/world
16:26	hjaz		κερδήσῃ	1	rc://*/tw/dict/bible/other/profit
16:26	u64g	keyterm	ψυχὴν	1	rc://*/tw/dict/bible/kt/soul
16:26	jmhm	keyterm	ψυχῆς	1	rc://*/tw/dict/bible/kt/soul
16:27	hv4h	keyterm	Υἱὸς τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
16:27	wr4s	keyterm	δόξῃ	1	rc://*/tw/dict/bible/kt/glory
16:27	g87v	keyterm	Πατρὸς	1	rc://*/tw/dict/bible/kt/godthefather
16:27	r4gj	keyterm	ἀγγέλων	1	rc://*/tw/dict/bible/kt/angel
16:28	h4mr	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
16:28	kep4	keyterm	Υἱὸν τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
16:28	kz3a	keyterm	βασιλείᾳ	1	rc://*/tw/dict/bible/kt/kingdomofgod
17:1	nqyp		ἡμέρας	1	rc://*/tw/dict/bible/other/biblicaltimeday
17:1	nse6	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:1	fwr6	name	Πέτρον	1	rc://*/tw/dict/bible/names/peter
17:1	fyks	name	Ἰάκωβον	1	rc://*/tw/dict/bible/names/jamessonofzebedee
17:1	r7vq	name	Ἰωάννην	1	rc://*/tw/dict/bible/names/johntheapostle
17:2	uays		ὡς	1	rc://*/tw/dict/bible/other/like
17:2	qyfr		ὡς	2	rc://*/tw/dict/bible/other/like
17:3	qyz8	name	Μωϋσῆς	1	rc://*/tw/dict/bible/names/moses
17:3	f7u9	name	Ἠλείας	1	rc://*/tw/dict/bible/names/elijah
17:4	pvdm	name	Πέτρος	1	rc://*/tw/dict/bible/names/peter
17:4	a943	keyterm; name	Ἰησοῦ	1	rc://*/tw/dict/bible/kt/jesus
17:4	wtnw	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
17:4	vh5n	keyterm	καλόν	1	rc://*/tw/dict/bible/kt/good
17:4	u7jx	name	Μωϋσεῖ	1	rc://*/tw/dict/bible/names/moses
17:4	b65u	name	Ἠλείᾳ	1	rc://*/tw/dict/bible/names/elijah
17:5	nzjh	keyterm	Υἱός	1	rc://*/tw/dict/bible/kt/sonofgod
17:5	zryx	keyterm	ἀγαπητός	1	rc://*/tw/dict/bible/kt/beloved
17:5	rabt		εὐδόκησα	1	rc://*/tw/dict/bible/other/delight
17:6	h5qr	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
17:6	cvvp		ἔπεσαν	1	rc://*/tw/dict/bible/other/bow
17:6	ss28	keyterm	ἐφοβήθησαν	1	rc://*/tw/dict/bible/kt/fear
17:7	ut7t	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:7	a2sx	keyterm	φοβεῖσθε	1	rc://*/tw/dict/bible/kt/fear
17:8	qt8e	keyterm; name	Ἰησοῦν	1	rc://*/tw/dict/bible/kt/jesus
17:9	bgkv	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:9	cs2y		ὅραμα	1	rc://*/tw/dict/bible/other/vision
17:9	uac8	keyterm	Υἱὸς τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
17:10	vssn	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
17:10	menx	keyterm	γραμματεῖς	1	rc://*/tw/dict/bible/kt/scribe
17:10	kdge	name	Ἠλείαν	1	rc://*/tw/dict/bible/names/elijah
17:11	nvzy	name	Ἠλείας	1	rc://*/tw/dict/bible/names/elijah
17:12	h8z3	name	Ἠλείας	1	rc://*/tw/dict/bible/names/elijah
17:12	nqgb		ἐπέγνωσαν	1	rc://*/tw/dict/bible/other/know
17:12	usr6	keyterm	Υἱὸς τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
17:12	faq3		πάσχειν	1	rc://*/tw/dict/bible/other/suffer
17:13	gsf9		συνῆκαν	1	rc://*/tw/dict/bible/other/understand
17:13	cpq7	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
17:13	we82	name	Ἰωάννου τοῦ Βαπτιστοῦ	1	rc://*/tw/dict/bible/names/johnthebaptist
17:15	cw75	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
17:15	gp74	keyterm	ἐλέησόν	1	rc://*/tw/dict/bible/kt/mercy
17:16	q5ej	keyterm	μαθηταῖς	1	rc://*/tw/dict/bible/kt/disciple
17:17	pbz6	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:17	z8gd		γενεὰ	1	rc://*/tw/dict/bible/other/generation
17:17	g9z5	keyterm	ἄπιστος	1	rc://*/tw/dict/bible/kt/believe
17:17	s3zk		διεστραμμένη	1	rc://*/tw/dict/bible/other/perverse
17:17	n99c		ἀνέξομαι	1	rc://*/tw/dict/bible/other/bear
17:18	eqkg		ἐπετίμησεν	1	rc://*/tw/dict/bible/other/rebuke
17:18	tvpe	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:18	ukwx	keyterm	δαιμόνιον	1	rc://*/tw/dict/bible/kt/demon
17:18	q7sd		ὥρας	1	rc://*/tw/dict/bible/other/hour
17:19	n7xz	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
17:19	yqra	keyterm; name	Ἰησοῦ	1	rc://*/tw/dict/bible/kt/jesus
17:19	s2nn		ἐκβαλεῖν	1	rc://*/tw/dict/bible/other/castout
17:20	awqz	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
17:20	ejrj	keyterm	πίστιν	1	rc://*/tw/dict/bible/kt/believe
17:20	s7me		ὡς	1	rc://*/tw/dict/bible/other/like
17:20	wtpj		κόκκον	1	rc://*/tw/dict/bible/other/grain
17:22	skpv	name	Γαλιλαίᾳ	1	rc://*/tw/dict/bible/names/galilee
17:22	r49d	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:22	m5fv	keyterm	Υἱὸς τοῦ Ἀνθρώπου	1	rc://*/tw/dict/bible/kt/sonofman
17:23	pnvb		ἡμέρᾳ	1	rc://*/tw/dict/bible/other/biblicaltimeday
17:24	zhtq	name	Καφαρναοὺμ	1	rc://*/tw/dict/bible/names/capernaum
17:24	xps5	name	Πέτρῳ	1	rc://*/tw/dict/bible/names/peter
17:24	fc24		διδάσκαλος	1	rc://*/tw/dict/bible/other/teacher
17:25	nygp		οἰκίαν	1	rc://*/tw/dict/bible/other/house
17:25	fj7d	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:25	pstj	name	Σίμων	1	rc://*/tw/dict/bible/names/peter
17:25	qyqg		βασιλεῖς	1	rc://*/tw/dict/bible/other/king
17:25	bkfj		γῆς	1	rc://*/tw/dict/bible/other/earth
17:25	en47		λαμβάνουσιν	1	rc://*/tw/dict/bible/other/receive
17:25	b782		τέλη	1	rc://*/tw/dict/bible/other/tax
17:25	zaf6		κῆνσον	1	rc://*/tw/dict/bible/other/tribute
17:26	fqwb	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
17:26	frns		ἐλεύθεροί	1	rc://*/tw/dict/bible/other/free
17:27	jmq7	name	θάλασσαν	1	rc://*/tw/dict/bible/names/seaofgalilee
18:1	rm8y		ὥρᾳ	1	rc://*/tw/dict/bible/other/hour
18:1	m89b	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
18:1	s96y	keyterm; name	Ἰησοῦ	1	rc://*/tw/dict/bible/kt/jesus
18:1	fgs9	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
18:1	jajz	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
18:2	vprp	keyterm	προσκαλεσάμενος	1	rc://*/tw/dict/bible/kt/call
18:3	kd7y	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
18:3	vzp7		ὡς	1	rc://*/tw/dict/bible/other/like
18:3	f74c	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
18:3	wytu	keyterm	Βασιλείαν τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
18:4	fudy	keyterm	ταπεινώσει	1	rc://*/tw/dict/bible/kt/humble
18:4	yvdj		ὡς	1	rc://*/tw/dict/bible/other/like
18:4	y6nm	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
18:4	u54y	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
18:5	v269		δέξηται	1	rc://*/tw/dict/bible/other/receive
18:5	cmrh		τοιοῦτο	1	rc://*/tw/dict/bible/other/like
18:5	g7g6		δέχεται	1	rc://*/tw/dict/bible/other/receive
18:6	ynpw		σκανδαλίσῃ	1	rc://*/tw/dict/bible/other/stumble
18:6	wdst	keyterm	πιστευόντων	1	rc://*/tw/dict/bible/kt/believe
18:6	trmu		συμφέρει	1	rc://*/tw/dict/bible/other/profit
18:7	hbwy	keyterm	οὐαὶ	1	rc://*/tw/dict/bible/kt/woe
18:7	v58e	keyterm	κόσμῳ	1	rc://*/tw/dict/bible/kt/world
18:7	jtvm	keyterm	οὐαὶ	2	rc://*/tw/dict/bible/kt/woe
18:8	ee9r		σκανδαλίζει	1	rc://*/tw/dict/bible/other/stumble
18:8	bxbk		ἔκκοψον	1	rc://*/tw/dict/bible/other/cutoff
18:8	bh5d	keyterm	καλόν	1	rc://*/tw/dict/bible/kt/good
18:8	s88u	keyterm	αἰώνιον	1	rc://*/tw/dict/bible/kt/eternity
18:9	uwru		σκανδαλίζει	1	rc://*/tw/dict/bible/other/stumble
18:9	t9jh	keyterm	καλόν	1	rc://*/tw/dict/bible/kt/good
18:9	rshc	keyterm	Γέενναν	1	rc://*/tw/dict/bible/kt/hell
18:10	z2tv	keyterm	ἄγγελοι	1	rc://*/tw/dict/bible/kt/angel
18:10	n9fs	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
18:10	qsxh	keyterm	Πατρός	1	rc://*/tw/dict/bible/kt/godthefather
18:10	wsf7	keyterm	οὐρανοῖς	2	rc://*/tw/dict/bible/kt/heaven
18:12	paf6		πρόβατα	1	rc://*/tw/dict/bible/other/sheep
18:12	skb8		ζητεῖ	1	rc://*/tw/dict/bible/other/seek
18:13	zavj	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
18:13	pv9r		χαίρει	1	rc://*/tw/dict/bible/other/joy
18:14	cjsm	keyterm	Πατρὸς	1	rc://*/tw/dict/bible/kt/godthefather
18:14	c9za	keyterm	θέλημα ἔμπροσθεν τοῦ Πατρὸς	1	rc://*/tw/dict/bible/kt/willofgod
18:14	fa2n	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
18:14	sf9t	keyterm	ἀπόληται	1	rc://*/tw/dict/bible/kt/perish
18:15	kttv	keyterm	ἁμαρτήσῃ	1	rc://*/tw/dict/bible/kt/sin
18:15	nf2c		ἔλεγξον	1	rc://*/tw/dict/bible/other/rebuke
18:15	q686		ἐκέρδησας	1	rc://*/tw/dict/bible/other/profit
18:16	csb9	keyterm	μαρτύρων	1	rc://*/tw/dict/bible/kt/testimony
18:17	hqgm	keyterm	ἐκκλησίᾳ	1	rc://*/tw/dict/bible/kt/church
18:17	pupw	keyterm	ἐκκλησίας	1	rc://*/tw/dict/bible/kt/church
18:17	yv76		ὥσπερ	1	rc://*/tw/dict/bible/other/like
18:17	yw6w	keyterm	ἐθνικὸς	1	rc://*/tw/dict/bible/kt/gentile
18:17	aqux		τελώνης	1	rc://*/tw/dict/bible/other/tax
18:18	wchs	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
18:18	ytpe	keyterm	δήσητε	1	rc://*/tw/dict/bible/kt/bond
18:18	h6ym		γῆς	1	rc://*/tw/dict/bible/other/earth
18:18	dr24	keyterm	δεδεμένα	1	rc://*/tw/dict/bible/kt/bond
18:18	p4za	keyterm	οὐρανῷ	1	rc://*/tw/dict/bible/kt/heaven
18:18	jx96		γῆς	2	rc://*/tw/dict/bible/other/earth
18:18	fb2h	keyterm	οὐρανῷ	2	rc://*/tw/dict/bible/kt/heaven
18:19	n2yv	keyterm	ἀμὴν	1	rc://*/tw/dict/bible/kt/amen
18:19	h44c		γῆς	1	rc://*/tw/dict/bible/other/earth
18:19	pdmc	keyterm	Πατρός	1	rc://*/tw/dict/bible/kt/godthefather
18:19	wjj3	keyterm	οὐρανοῖς	1	rc://*/tw/dict/bible/kt/heaven
18:21	fh48	name	Πέτρος	1	rc://*/tw/dict/bible/names/peter
18:21	h9qa	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
18:21	hwfm	keyterm	ἁμαρτήσει	1	rc://*/tw/dict/bible/kt/sin
18:21	m9j2	keyterm	ἀφήσω	1	rc://*/tw/dict/bible/kt/forgive
18:22	eer7	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
18:23	n58c		ὡμοιώθη	1	rc://*/tw/dict/bible/other/like
18:23	nvxs	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
18:23	x78e	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
18:23	rz64		βασιλεῖ	1	rc://*/tw/dict/bible/other/king
18:23	b24z		δούλων	1	rc://*/tw/dict/bible/other/servant
18:25	mwdx	keyterm	κύριος	1	rc://*/tw/dict/bible/kt/lord
18:26	dkqt		πεσὼν	1	rc://*/tw/dict/bible/other/bow
18:26	a8ar		δοῦλος	1	rc://*/tw/dict/bible/other/servant
18:26	bcrv	keyterm	προσεκύνει	1	rc://*/tw/dict/bible/kt/worship
18:26	yqh9	keyterm	Κύριε	1	rc://*/tw/dict/bible/kt/lord
18:26	gp9x		μακροθύμησον	1	rc://*/tw/dict/bible/other/patient
18:27	mzk6	keyterm	σπλαγχνισθεὶς	1	rc://*/tw/dict/bible/kt/compassion
18:27	rzuj	keyterm	κύριος	1	rc://*/tw/dict/bible/kt/lord
18:27	zxfz		δούλου	1	rc://*/tw/dict/bible/other/servant
18:27	cxj3	keyterm	ἀφῆκεν	1	rc://*/tw/dict/bible/kt/forgive
18:28	w54p		δοῦλος	1	rc://*/tw/dict/bible/other/servant
18:28	v2h7		συνδούλων	1	rc://*/tw/dict/bible/other/servant
18:28	s87k		κρατήσας	1	rc://*/tw/dict/bible/other/seize
18:29	cp52		πεσὼν	1	rc://*/tw/dict/bible/other/bow
18:29	f75b		σύνδουλος	1	rc://*/tw/dict/bible/other/servant
18:29	wdjm		παρεκάλει	1	rc://*/tw/dict/bible/other/beg
18:29	ycx6		μακροθύμησον	1	rc://*/tw/dict/bible/other/patient
18:31	fhje		σύνδουλοι	1	rc://*/tw/dict/bible/other/servant
18:31	jj63		διεσάφησαν	1	rc://*/tw/dict/bible/other/report
18:31	qwb4	keyterm	κυρίῳ	1	rc://*/tw/dict/bible/kt/lord
18:32	tba7	keyterm	προσκαλεσάμενος	1	rc://*/tw/dict/bible/kt/call
18:32	j577	keyterm	κύριος	1	rc://*/tw/dict/bible/kt/lord
18:32	t4z7		δοῦλε	1	rc://*/tw/dict/bible/other/servant
18:32	n8br	keyterm	πονηρέ	1	rc://*/tw/dict/bible/kt/evil
18:32	ms8w	keyterm	ἀφῆκά	1	rc://*/tw/dict/bible/kt/forgive
18:32	aghs		παρεκάλεσάς	1	rc://*/tw/dict/bible/other/beg
18:33	f8fr	keyterm	ἐλεῆσαι	1	rc://*/tw/dict/bible/kt/mercy
18:33	v6f9		σύνδουλόν	1	rc://*/tw/dict/bible/other/servant
18:33	gere		ὡς	1	rc://*/tw/dict/bible/other/like
18:33	acdt	keyterm	ἠλέησα	1	rc://*/tw/dict/bible/kt/mercy
18:34	hukb	keyterm	κύριος	1	rc://*/tw/dict/bible/kt/lord
18:35	g5tc	keyterm	οὐράνιος	1	rc://*/tw/dict/bible/kt/heaven
18:35	v3mz	keyterm	Πατήρ μου ὁ οὐράνιος	1	rc://*/tw/dict/bible/kt/godthefather
18:35	wrs9	keyterm	ἀφῆτε	1	rc://*/tw/dict/bible/kt/forgive
19:1	twup	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
19:1	g8ty	name	Γαλιλαίας	1	rc://*/tw/dict/bible/names/galilee
19:1	v6h4	name	Ἰουδαίας	1	rc://*/tw/dict/bible/names/judea
19:1	mrgj	name	Ἰορδάνου	1	rc://*/tw/dict/bible/names/jordanriver
19:3	u6g2	keyterm	Φαρισαῖοι	1	rc://*/tw/dict/bible/kt/pharisee
19:3	nkzk	keyterm	πειράζοντες	1	rc://*/tw/dict/bible/kt/test
19:3	vsns		ἔξεστιν	1	rc://*/tw/dict/bible/other/lawful
19:6	eyz4	keyterm	Θεὸς	1	rc://*/tw/dict/bible/kt/god
19:7	nmvd	name	Μωϋσῆς	1	rc://*/tw/dict/bible/names/moses
19:8	d3ec	name	Μωϋσῆς	1	rc://*/tw/dict/bible/names/moses
19:8	yvxy		σκληροκαρδίαν	1	rc://*/tw/dict/bible/other/hard
19:9	c2tj		πορνείᾳ	1	rc://*/tw/dict/bible/other/fornication
19:9	q4f6	keyterm	μοιχᾶται	1	rc://*/tw/dict/bible/kt/adultery
19:9	ktky	keyterm	μοιχᾶται	2	rc://*/tw/dict/bible/kt/adultery
19:10	m2aw	keyterm	μαθηταί	1	rc://*/tw/dict/bible/kt/disciple
19:10	hkp7		συμφέρει	1	rc://*/tw/dict/bible/other/profit
19:11	wfnh		χωροῦσι	1	rc://*/tw/dict/bible/other/receive
19:12	apm9	keyterm	εὐνοῦχοι	1	rc://*/tw/dict/bible/kt/eunuch
19:12	ynrk		κοιλίας	1	rc://*/tw/dict/bible/other/womb
19:12	m2qm	keyterm	εὐνοῦχοι	2	rc://*/tw/dict/bible/kt/eunuch
19:12	hyz4	keyterm	εὐνουχίσθησαν	1	rc://*/tw/dict/bible/kt/eunuch
19:12	ahqk	keyterm	εὐνοῦχοι	3	rc://*/tw/dict/bible/kt/eunuch
19:12	yqx5	keyterm	εὐνούχισαν	1	rc://*/tw/dict/bible/kt/eunuch
19:12	pwee	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
19:12	x62f	keyterm	Βασιλείαν τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
19:12	xpee		χωρεῖν	1	rc://*/tw/dict/bible/other/receive
19:12	gpgw		χωρείτω	1	rc://*/tw/dict/bible/other/receive
19:13	z2m7	keyterm	προσεύξηται	1	rc://*/tw/dict/bible/kt/pray
19:13	qu6g	keyterm	μαθηταὶ	1	rc://*/tw/dict/bible/kt/disciple
19:13	duyn		ἐπετίμησαν	1	rc://*/tw/dict/bible/other/rebuke
19:14	wvc3	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
19:14	d39r	keyterm	Οὐρανῶν	1	rc://*/tw/dict/bible/kt/heaven
19:14	vzxj	keyterm	Βασιλεία τῶν Οὐρανῶν	1	rc://*/tw/dict/bible/kt/kingdomofgod
19:16	ua3u		Διδάσκαλε	1	rc://*/tw/dict/bible/other/teacher
19:16	bnv2	keyterm	ἀγαθὸν	1	rc://*/tw/dict/bible/kt/good
19:16	k6d6	keyterm	αἰώνιον	1	rc://*/tw/dict/bible/kt/eternity
19:17	qwna	keyterm	ἀγαθοῦ	1	rc://*/tw/dict/bible/kt/good
19:17	d2qe	keyterm	ἀγαθός	1	rc://*/tw/dict/bible/kt/good
19:18	g7zg	keyterm; name	Ἰησοῦς	1	rc://*/tw/dict/bible/kt/jesus
19:18	dfuw	keyterm	μοιχεύσεις	1	rc://*/tw/dict/bible/kt/adultery
19:18	dmpj		ψευδομαρτυρήσεις	1	rc://*/tw/dict/bible/other/falsewitness
19:19	t226	keyterm	τίμα	1	rc://*/tw/dict/bible/kt/honor
